itemID,name_food,link_food,link_image_food,avg_rating
1126,Million Dollar Potatoes,https://www.food.com/recipe/million-dollar-potatoes-25446,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/44/6/TF2krYilT3e17vuujlKH_IMG_0636.JPG",4.87
1127,Whole Wheat Biscuits,https://www.food.com/recipe/whole-wheat-biscuits-25459,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/45/9/picahCWkk.jpg",4.45
1128,Sweet and Sour Chicken,https://www.food.com/recipe/sweet-and-sour-chicken-25487,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/48/7/NnbkR9iSTGF5TrsNpleK_sweet-sour-chicken-1690.jpg",4.64
1129,Twice Baked Potatoes,https://www.food.com/recipe/twice-baked-potatoes-25502,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/50/2/rwHSN7zeRPik86DCwha8_0S9A5278.jpg",4.82
1130,Peach Bread,https://www.food.com/recipe/peach-bread-25514,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/51/4/9R9qvkxQVyHpVsfSU3ez_0S9A6226.jpg",4.19
1131,Mexican Rice 2,https://www.food.com/recipe/mexican-rice-25517,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/51/7/piclEV9cn.jpg",4.73
1132,Marshmallow Fondant,https://www.food.com/recipe/marshmallow-fondant-255227,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/52/27/L3AMvOITEWt6POPLCXrR_untitled-7976.jpg",4.68
1133,Black Bean Brownies (Gluten Free),https://www.food.com/recipe/black-bean-brownies-gluten-free-255239,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/52/39/picmwO6kN.jpg",4.21
1134,Ham Salad for Sandwiches,https://www.food.com/recipe/ham-salad-for-sandwiches-25528,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/52/8/RmwWJSh1R7iLbSjZl78r_ham-salad-4.jpg",4.57
1135,Catfish Parmesan,https://www.food.com/recipe/catfish-parmesan-25534,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/53/4/piclKKHI3.jpg",4.19
1136,Bacon Cheeseburger (Stove-Top) Casserole,https://www.food.com/recipe/bacon-cheeseburger-stove-top-casserole-25568,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/56/8/picon5d2U.jpg",4.33
1137,Chicken Tikka Masala,https://www.food.com/recipe/chicken-tikka-masala-25587,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/58/7/NxufAx8GTP2G3zUhgxyc_THE%20FOOD%20GAYS%20-%20CHICKEN%20TIKA.jpg",4.43
1138,Szechuan Shrimp,https://www.food.com/recipe/szechuan-shrimp-25596,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/59/6/D7NfXfi4QQy7lrCNaZBn_DSC_5199.jpg",4.52
1139,Fresh Peach Cobbler,https://www.food.com/recipe/fresh-peach-cobbler-25600,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/60/0/EoW8k3thT72NbVAP6ZMq_Peachcobbler2.jpg",4.76
1140,Romaldo's Carnitas,https://www.food.com/recipe/romaldos-carnitas-25621,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/62/1/RlVOjsBR92Bjg2e55YVk_DSC_6612.jpg",4.74
1141,"Now don't go ""EEEWWW!!"" before you try this!",https://www.food.com/recipe/now-dont-go-eeewww-before-you-try-this-25625,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/62/5/HWPKnv8QPqCnsbJKBmgq_tomatoes.jpg",4.27
1142,Basic Pancake Syrup,https://www.food.com/recipe/basic-pancake-syrup-25628,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/62/8/OqmUMya0Sc6ZkYE47HEP_040%20pancake%20syrup.jpg",4.5
1143,I Can't Wait for Chole,https://www.food.com/recipe/i-cant-wait-for-chole-25632,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/63/2/pichUItyf.jpg",4.28
1144,Pancakes,https://www.food.com/recipe/pancakes-25690,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/69/0/picwslJ1c.jpg",4.51
1145,Tiny Cinnamon Rolls,https://www.food.com/recipe/tiny-cinnamon-rolls-25723,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/72/3/qW2UIi33SbiXvvJbOAyy_TCR%206%20-%20final_3.jpg",4.83
1146,Crock Pot Macaroni & Cheese,https://www.food.com/recipe/crock-pot-macaroni-cheese-257276,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/72/76/8zK38q8BS32Ag1Fxk5bT_crockpot%20mac%20and%20cheese%20(3%20of%204).jpg",4.12
1147,Pumpkin Pie Dip,https://www.food.com/recipe/pumpkin-pie-dip-25730,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/73/0/XA3FCTaTR0qBYGai6GIK_0S9A2585.jpg",4.69
1148,Old Bay Shrimp Boil,https://www.food.com/recipe/old-bay-shrimp-boil-25745,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/74/5/R18lUUMT9anhFwu8d8L6_BOIL3%20(1%20of%201).jpg",5.0
1149,Corn Pudding,https://www.food.com/recipe/corn-pudding-25754,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/75/4/zc3RgcdETmOFypTV3jcu_0S9A3238.jpg",4.53
1150,Herb-Roasted Pork Tenderloin,https://www.food.com/recipe/herb-roasted-pork-tenderloin-25757,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/75/7/picwmdbRL.jpg",4.74
1151,Potato Salad,https://www.food.com/recipe/potato-salad-25768,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/76/8/SfafPrzGTSO9KAX5aTmx_potato-salad-8700.jpg",4.45
1152,"""How I got my family to eat spinach"" Spinach Casserole",https://www.food.com/recipe/how-i-got-my-family-to-eat-spinach-spinach-casserole-25775,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/77/5/Q7h7DPQSBKXmCHtZNMF4_spinachcasserole.jpg",4.32
1153,Green Beans,https://www.food.com/recipe/green-beans-25787,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/78/7/W0T1igs2S7urtsxNFZk9_greenbeans SITE-2.jpg",4.63
1154,Fabulous Beef Stew,https://www.food.com/recipe/fabulous-beef-stew-25806,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/80/6/Hq0RRYOAT1K09M37IyFB_fabulous-beef-stew-015.jpg",4.54
1155,Kittencal's Sausage Sawmill Gravy (With Biscuits),https://www.food.com/recipe/kittencals-sausage-sawmill-gravy-with-biscuits-258508,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/85/08/qL5Wfz5uRJymHn5zOn3J_IMG_4613.jpg",4.96
1156,Delicious Chewy Peanut Butter Chocolate Chip Oatmeal Bars,https://www.food.com/recipe/delicious-chewy-peanut-butter-chocolate-chip-oatmeal-bars-258522,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/85/22/nohogYbRhefX6iYKaQmW_0S9A5217.jpg",4.85
1157,Banana Banana Bread,https://www.food.com/recipe/banana-banana-bread-25885,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/88/5/CRAukFk1Tf2xpDPtcOUB_0S9A1642.jpg",4.44
1158,Kittencal's Technique for Perfect Easy-Peel Hard-Boiled Eggs,https://www.food.com/recipe/kittencals-technique-for-perfect-easy-peel-hard-boiled-eggs-259573,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/95/73/ZQ2EwmCjRZSHgT8Ep5br_boiled eggs SITE-3.jpg",4.65
1159,Fresh Summer Peach Crisp,https://www.food.com/recipe/peach-crisp-25962,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/96/2/v9AhcFMDRn2LSnllwSrL_026%20peach%20crisp.jpg",4.22
1160,Frosted Cinnamon Muffins,https://www.food.com/recipe/cinnamon-muffins-25969,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/25/96/9/Agj6PvrTrau7I8o5qYfx_muffins.jpeg",4.39
1161,Senate Bean Soup,https://www.food.com/recipe/senate-bean-soup-26040,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/04/0/pic9YRhpK.jpg",4.38
1162,Twice Baked Potato Casserole,https://www.food.com/recipe/twice-baked-potato-casserole-26043,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/04/3/YpHqQUQWK06vAulmzhnw_1500.jpg",4.66
1163,Bennigans Monte Cristo Sandwich,https://www.food.com/recipe/bennigans-monte-cristo-sandwich-26049,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/04/9/pic6XiqOw.jpg",4.78
1164,Greek Tomato Salad,https://www.food.com/recipe/greek-tomato-salad-26076,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/07/6/picuQCCjR.jpg",4.7
1165,2 Ingredient Pumpkin Muffins,https://www.food.com/recipe/2-ingredient-pumpkin-muffins-260781,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/07/81/picpuJrqv.jpg",4.8
1166,Southern Buttermilk Biscuits,https://www.food.com/recipe/southern-buttermilk-biscuits-26110,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/11/0/DmfK6TnxRUqzDwn2P4tb_batch23-7025.jpg",4.42
1167,Blackberry Cobbler Cake,https://www.food.com/recipe/blackberry-cobbler-26111,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/11/1/iyWV3q3rTxyHXnAu6lA7-blackberry-cobbler.JPG",4.32
1168,Creamy Coleslaw,https://www.food.com/recipe/creamy-coleslaw-26143,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/14/3/UETU6jp8TKG7ET4E5P08_coleslaw-dressing-recipe-6987.jpg",4.71
1169,Buttery Garlic Green Beans,https://www.food.com/recipe/garlic-green-beans-261583,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/15/83/01465595178.jpeg",4.95
1170,My Sister's Sweet Potato Bread,https://www.food.com/recipe/my-sisters-sweet-potato-bread-26162,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/16/2/DOjLwq5xQHWZB25r99s4_MY_SISTER%27S_SWEET_POTATO_BREAD_050.jpg",4.67
1171,Home-Baked Bagels,https://www.food.com/recipe/home-baked-bagels-26168,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/16/8/EdUBkbONSf2sWkWgIhJl_untitled-7804.jpg",4.7
1172,Basic Pizza Dough,https://www.food.com/recipe/basic-pizza-dough-26181,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/18/1/01494026189.jpeg",4.72
1173,Kittencal's Buttery Cut-Out Sugar Cookies W/ Icing That Hardens,https://www.food.com/recipe/kittencals-buttery-cut-out-sugar-cookies-w-icing-that-hardens-261889,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/18/89/HYj27XFEQf2cNh6pMzyQ_0S9A1966.jpg",4.44
1174,The Best All Purpose Cleaner,https://www.food.com/recipe/the-best-all-purpose-cleaner-26191,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/19/1/E3NWq4MSZ2XUoUGtMtgx_IMG_3833.JPG",4.78
1175,"Classic Pie Crust, Idiot Proof Step-By-Step Photo Tutorial",https://www.food.com/recipe/classic-pie-crust-idiot-proof-step-by-step-photo-tutorial-26205,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/20/5/picKfBVKf.jpg",4.84
1176,Onion Parmesan Roasted Red Potatoes,https://www.food.com/recipe/onion-parmesan-roasted-red-potatoes-26210,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/21/0/picj50DFf.jpg",4.54
1177,Cheesy Ham and Potato Soup,https://www.food.com/recipe/cheesy-ham-and-potato-soup-262140,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/21/40/3KXxfPS6Tn6SWBAG5PA1_DSC05057-2.jpg",4.94
1178,Bev's Spaghetti Sauce,https://www.food.com/recipe/bevs-spaghetti-sauce-26217,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/21/7/ZF3VGfKMT8Wyf0Cve4bD_untitled-0860.jpg",4.91
1179,Lucky Sweet and Sour Sauce,https://www.food.com/recipe/lucky-sweet-and-sour-sauce-26230,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/23/0/picTBYuEk.jpg",4.58
1180,Mexican Manicotti,https://www.food.com/recipe/mexican-manicotti-26243,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/24/3/dOMvI0YSFKuL5huUHJKy_MM%204%20final%20-%20mexican%20manicotti.jpg",4.27
1181,So It's Bekah's Pulled Pork Now,https://www.food.com/recipe/so-its-bekahs-pulled-pork-now-26257,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/25/7/AdoDgpv6TcKxdzBIecQA_BPP%204%20-%20final_1.jpg",4.79
1182,Mixed Vegetable Casserole,https://www.food.com/recipe/mixed-vegetable-casserole-262821,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/28/21/Tg8LcL7XR0eFww3Qs33r_0S9A6577.jpg",4.82
1183,Copycat Green Giant Niblets Corn in Butter Sauce,https://www.food.com/recipe/copycat-green-giant-niblets-corn-in-butter-sauce-26306,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/30/6/picXc4qQh.jpg",4.73
1184,Meatballs,https://www.food.com/recipe/meatballs-26309,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/30/9/picIuKjHk.jpg",4.91
1185,Perfect Shrimp Scampi,https://www.food.com/recipe/shrimp-scampi-26321,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/32/1/1EguHPKQZWiBOKlo1ZHQ_shrimp-scampi_092.jpg",4.64
1186,Dad's Best Brisket,https://www.food.com/recipe/dads-best-brisket-26337,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/33/7/yCzlYki2SgKRtViB8whw_306%20best%20brisket.jpg",4.68
1187,Cheddar Bar-B-Q Chicken Breasts!!!,https://www.food.com/recipe/cheddar-bar-b-q-chicken-breasts-26339,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/33/9/GL4BPu3QfCsPLtHyZGwg_0S9A9168.jpg",4.63
1188,The Only Chocolate Cake Recipe You'll Ever Need! (Devil's Food),https://www.food.com/recipe/the-only-chocolate-cake-recipe-youll-ever-need-devils-food-26370,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/37/0/bzwUWgTTGZ83fb1AbjMQ_CC%208%20-%20final_6.jpg",4.2
1189,Mean's Basque Potatoes,https://www.food.com/recipe/means-basque-potatoes-26389,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/38/9/picVOl1sN.jpg",4.8
1190,South Beach Muffin,https://www.food.com/recipe/south-beach-muffin-263983,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/39/83/picmNqNLg.jpg",3.4
1191,Crock Pot Chili Dogs,https://www.food.com/recipe/crock-pot-chili-dogs-264190,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/41/90/kHeDU1APTbrcGY62B4tm_crockpot-chili-cheese-dogs-6275.jpg",4.51
1192,Homemade Cream of Mushroom Soup,https://www.food.com/recipe/homemade-cream-of-mushroom-soup-264191,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/41/91/MDKBzYNsS62V9CAFWXlt_cream%20of%20mushroom%20SITE-3.jpg",4.88
1193,Taco Seasoning Mix,https://www.food.com/recipe/taco-seasoning-mix-2642,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/42/picd9xCvv.jpg",4.8
1194,(Shrimp) Cocktail Sauce,https://www.food.com/recipe/shrimp-cocktail-sauce-26420,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/42/0/vBACLOleSMqCh9AIrzuH_CS%204%20-%20final_2.jpg",4.92
1195,Big John's Killer Caesar Salad Dressing,https://www.food.com/recipe/big-johns-killer-caesar-salad-dressing-26431,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/43/1/picz0rXCx.jpg",4.59
1196,Lemon Garlic Pasta,https://www.food.com/recipe/lemon-garlic-pasta-26440,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/44/0/01475701265.jpeg",4.56
1197,White Fish In Herbed Butter,https://www.food.com/recipe/white-fish-in-herbed-butter-26451,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/45/1/qb1MTyRWiO7evt9udhIg_20140917_191349.jpg",4.77
1198,Easiest Chocolate Peanut Butter Fudge,https://www.food.com/recipe/easiest-chocolate-peanut-butter-fudge-264611,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/46/11/ZnJ1OiuuTLKzzGFhvs1D_DSC05491-2.jpg",4.4
1199,Italian Chicken,https://www.food.com/recipe/italian-chicken-26469,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/46/9/wtjiXtqRiOghEUeqTnkb_0S9A7073.jpg",4.61
1200,Cream of Mushroom Scalloped Potatoes,https://www.food.com/recipe/scalloped-potatoes-26470,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/47/0/01501038430.jpeg",4.41
1201,Easy Snickers Bar Pie,https://www.food.com/recipe/easy-snickers-bar-pie-26476,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/47/6/6mZhpyiASJK8DlZ3eu34_DSC_0868.JPG",4.52
1202,Chocolate Chip Oatmeal Cookies,https://www.food.com/recipe/chocolate-chip-oatmeal-cookies-26479,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/47/9/picSGlOwD.jpg",4.71
1203,Mile High Biscuits,https://www.food.com/recipe/mile-high-biscuits-26499,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/49/9/6zMSmxfTRwuF8tVHLIBN_untitled-1208.jpg",4.41
1204,Fish Tacos,https://www.food.com/recipe/fish-tacos-26516,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/51/6/JlSkKgjFQK3pxZ7D4Fqr_DSC01898.jpg",4.45
1205,Amish White Bread,https://www.food.com/recipe/amish-white-bread-26526,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/52/6/picQlC0Aa.jpg",4.79
1206,Zucchini or Yellow Squash Casserole,https://www.food.com/recipe/zucchini-or-yellow-squash-casserole-26557,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/55/7/XeN96WhXR6eeK8EtGLvc_zucchini-or-yellow-squash-casserole_5998.jpg",4.46
1207,Low Fat Low Calorie Cool 'n Easy Pie!,https://www.food.com/recipe/low-fat-low-calorie-cool-n-easy-pie-26610,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/61/0/picXDfL8M.jpg",4.5
1208,Lemon Tea Cookies,https://www.food.com/recipe/lemon-tea-cookies-266248,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/62/48/picAxPxAV.jpg",4.63
1209,Roasted Asparagus 1,https://www.food.com/recipe/roasted-asparagus-26632,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/63/2/pic1xxiMP.jpg",4.85
1210,Shrimp Fettuccine Alfredo,https://www.food.com/recipe/shrimp-fettuccine-alfredo-26671,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/67/1/pBB1u6PcQa2hTWyOrZY7_shrimp-fettucine-alfredo-7556.jpg",4.58
1211,My Super Simple Spaghetti Sauce,https://www.food.com/recipe/my-super-simple-spaghetti-sauce-266734,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/67/34/721RIzgjRnO80c1pJ9fK_simple spag sauce SITE-2.jpg",5.0
1212,Crock Pot Buffalo Chicken Dip,https://www.food.com/recipe/crock-pot-buffalo-chicken-dip-266810,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/68/10/YmbTzbMYQqee398lFJtX_buffalo dip-3.jpg",4.78
1213,Blueberry Muffins,https://www.food.com/recipe/blueberry-muffins-26756,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/75/6/dnO5jdPpRKSEG2vw3CjN_UNADJUSTEDNONRAW_thumb_3828.jpg",4.69
1214,The Best Peanut Butter-Oatmeal Cookies,https://www.food.com/recipe/the-best-peanut-butter-oatmeal-cookies-26766,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/76/6/picPtoVZ3.jpg",4.68
1215,Yeast Biscuits,https://www.food.com/recipe/yeast-biscuits-2677,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/77/picqbs92Z.jpg",5.0
1216,Hot Cocoa for One,https://www.food.com/recipe/hot-cocoa-for-one-26773,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/77/3/pBwBJlTQymVD7PD4xiAN_hot%20chocolate.jpg",4.72
1217,Burrito Pie,https://www.food.com/recipe/burrito-pie-26784,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/78/4/01503362603.jpeg",4.77
1218,Toasted Ravioli,https://www.food.com/recipe/toasted-ravioli-26820,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/82/0/6BvTCUPeTIqIypacuCY1_TR%205%20-%20final_3.jpg",4.79
1219,Interesting Crock Pot Chicken,https://www.food.com/recipe/interesting-crock-pot-chicken-26845,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/84/5/picpcCKkR.jpg",4.35
1220,Chicken Pot Pie with Biscuit Crust,https://www.food.com/recipe/chicken-pot-pie-with-biscuit-crust-26846,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/84/6/pic0ReU5h.jpg",4.76
1221,World's Best Chocolate Chip Cookies,https://www.food.com/recipe/worlds-best-chocolate-chip-cookies-26849,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/84/9/7H1VOAILRjehCaT9oLX8_0S9A7320.jpg",4.52
1222,Uncle Bill's Deep Fried Zucchini Strips,https://www.food.com/recipe/uncle-bills-deep-fried-zucchini-strips-26901,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/90/1/pic1U0waN.jpg",4.95
1223,Miss Daisy's Deviled Eggs,https://www.food.com/recipe/miss-daisys-deviled-eggs-26932,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/93/2/picmXGHjZ.jpg",4.6
1224,"My Mama Iuliucci's ""Don't Skip a Step"" Spaghetti Sauce",https://www.food.com/recipe/my-mama-iuliuccis-dont-skip-a-step-spaghetti-sauce-26947,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/94/7/CxdPeO7uSNC1L0bijvwp_meatballs SITE-2.jpg",4.82
1225,Charmie's Soft Sugar Cookies,https://www.food.com/recipe/charmies-soft-sugar-cookies-269925,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/26/99/25/pic9Zrrry.jpg",5.0
1226,Guacamole With Sour Cream,https://www.food.com/recipe/guacamole-with-sour-cream-2708,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/08/JrwsnXjmR7mPobrpLhaG_guacomole1%20(1%20of%201).jpg",4.7
1227,Tater Tots Casserole,https://www.food.com/recipe/tater-tots-casserole-27117,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/11/7/ghAcYlKTmG1ffiUcXakm_THE%20FOOD%20GAYS%20-%20TATER%20TOT%20BAKE-3.jpg",4.59
1228,Homemade Cream of Broccoli Soup,https://www.food.com/recipe/homemade-cream-of-broccoli-soup-271210,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/12/10/zw0LXdbSTranJhoPq5Eb_0S9A2925.jpg",4.0
1229,Simple Grilled Asparagus,https://www.food.com/recipe/grilled-asparagus-27130,"https://img.sndimg.com/food/image/upload/q_92,fl_progressive,w_1200,c_scale/v1/img/recipes/27/13/0/MLjGkYhTRXmfUup6kPfK_grilled-asparagus-7848.jpg",4.87
